bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,3,0,0,,351,12772,dao,daai1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q860029"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Daai_language"", ""label"": null}], ""meds"": [[""302003"", ""long_grammar"", 2009, 392, ""So-Hartmann, Helga 2009""], [""306132"", ""phonology_or_text"", 2000, 16, ""Hartmann, Helga 2000""], [""137464"", ""wordlist_or_less"", 1988, 2, ""Hartmann, Helga 1988""], [""89076"", ""wordlist_or_less"", 1981, 2, ""Hartmann-So, Helga and Thomas, David D. 1981""]]}",20.7347,language,93.7853,Eurasia,,Daai Chin,"('Kanpetiet Daai [kanp1238]':1,'Matupi Daai [matu1256]':1,'Paletwa Daai [pale1252]':1)'Daai Chin [daai1236][dao]-l-':1",15392
False,Spoken L1 Language,0,0,0,,273,1003,xdc,daci1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q682547"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dacian_language"", ""label"": null}], ""meds"": [[""21099"", ""wordlist_or_less"", 1966, 226, ""Reichenkron, G\u00fcnter 1966""]]}",46.2,language,23.3,Eurasia,,Dacian,'Dacian [daci1234][xdc]-l-':1,2867
False,Spoken L1 Language,0,0,0,,77,3701,NOCODE_Dagang-Biao,daga1277,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Dagang-Biao"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Recent fieldwork reveals that there are at least three mutually unintelligible languages falling under the E16/E17/E18/E19/E20/E21/E22/E23/E24 Biao [byk] entry, which may be divided as Shidong Biao, Yonggu Biao and Dagang-Baoshan-Liangcun Biao. Two entries are thus missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:w:Hsiu:Biao**). See also: Shidong Biao [byk].""}, ""links"": [], ""meds"": [[""476245"", ""wordlist_or_less"", 2013, 2, ""Andrew C. Hsiu 2013""], [""578767"", ""wordlist_or_less"", 2012, 4, ""Yang, Biwan 2012""]]}",23.88774,language,112.04558,Eurasia,,Dagang-Baoshan-Liangcun,'Dagang-Baoshan-Liangcun [daga1277]-l-':1,5540
False,Spoken L1 Language,0,0,0,,77,7878,zhd,daiz1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q5209052"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dai_Zhuang_language"", ""label"": null}], ""meds"": [[""305317"", ""phonology_or_text"", 1997, 17, ""Kosaka, Ryuichi 1997""], [""319145"", ""wordlist_or_less"", 1906, 22, ""Lunet de La Jonqui\u00e8re, \u00c9tienne-Edmond 1906""]]}",23.4,language,104.4,Eurasia,,Dai Zhuang,'Dai Zhuang [daiz1235][zhd]-l-':1,10546
False,Spoken L1 Language,0,0,0,,351,12690,dka,dakp1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4091"", ""label"": ""Dakpa""}, {""url"": ""https://www.wikidata.org/entity/Q3695189"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Takpa_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/dakp1242"", ""label"": null}], ""meds"": [[""40427"", ""grammar_sketch"", 2002, 96, ""Lhama Wangchu 2002""], [""417900"", ""wordlist_or_less"", 1997, 11, ""Zhang, Jichuan 1997""], [""71062"", ""wordlist_or_less"", 1994, 5, ""Boyd Michailovsky and Martine Mazaudon 1994""], [""158152"", ""wordlist_or_less"", 1988, 14, ""Tatsuo Nishida 1988""], [""568726"", ""wordlist_or_less"", 1972, 43, ""Barthakur, J. K. 1972""]]}",27.3762,language,91.8245,Eurasia,,Dakpakha,'Dakpakha [dakp1242][dka]-l-':1,15297
False,Spoken L1 Language,40,0,0,,273,12328,qer,dale1238,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""qer"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Dalecarlian is listed in E16/E17/E18/E19/E20/E21/E22/E23/E24 as a dialect in the Swedish [swe] entry, but Dalecarlian (of which there are some varieties) is not intelligible to Swedish [swe] and thus merits a separate entry (**hh:s:Levander:Alvdalsmalet**, **hh:g:Akerberg:Alvdalsk:2012**). See also: Swedish [swe].""}, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3189"", ""label"": ""Dalecarlian""}, {""url"": ""https://en.wikipedia.org/wiki/Dalecarlian_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q33046"", ""label"": null}], ""meds"": [[""474383"", ""long_grammar"", 2012, 599, ""Bengt \u00c5kerberg 2012""], [""64019"", ""grammar"", 2004, 0, ""Bengt \u00c5kerberg 2004""], [""320228"", ""grammar_sketch"", 1925, 172, ""Lars Levander 1925, 1928""], [""44772"", ""grammar_sketch"", 1909, 127, ""Lars Levander 1909""], [""551179"", ""grammar_sketch"", 1879, 62, ""Nor\u00e9en, Adolf 1879""], [""466545"", ""phonology_or_text"", 1878, 172, ""Adolf Noreen 1878""], [""551961"", ""phonology_or_text"", 1854, 8, ""Carl S\u00e4ve 1854""], [""549590"", ""wordlist_or_less"", 1766, 54, ""Johan Ihre 1766""], [""551026"", ""wordlist_or_less"", 1733, 14, ""Reinhold E. N\u00e4sman 1733""]]}",61.291358,language,13.830399,Eurasia,,Dalecarlian,"((('Floda [flod1234]':1,'Järna [jarn1234]':1,'Nås [nass1234]':1,'Äppelbo [appe1239]':1)'Nedre Västerdalmål [nedr1234]':1,('Lima {Västerdalmål} [lima1249]':1,'Malung [malu1253]':1,'Transtrand [tran1291]':1)'Övre Västerdalmål [ovre1234]':1)'Västerdalarna [vast1234]':1,(('Bingsjö [bing1249]':1,'Bjursås [bjur1234]':1,'Boda [boda1234]':1,'Djura [djur1234]':1,'Gagnef [gagn1236]':1,'Leksand [leks1234]':1,'Mockfjärd [mock1234]':1,'Rättvik [ratt1234]':1,'Siljansnäs [silj1234]':1,'Ål [alll1234]':1)'Nedansiljan [neda1234]':1,(('Blyberg [blyb1234]':1,'Evetsberg [evet1234]':1,'Åsen [asen1244]':1)'Elfdalian [elfd1234][ovd]':1,('Bonäs [bona1257]':1,'Färnäs [farn1235]':1,'Norra Venjan [norr1245]':1,'Ore [oree1239]':1,'Sollerömål [soll1234]':1,'Södra Venjan [sodr1234]':1,'Vika [vika1234]':1,'Östnor [ostn1234]':1)'Moramål [mora1274]':1,('Hansjö [hans1244]':1,'Skattungbyn [skat1234]':1,'Våmhus [vamh1234]':1)'Orsamål [orsa1234]':1)'Ovansiljan [ovan1234]':1)'Österdalarna [oste1242]':1)'Dalecarlian [dale1238][qer]-l-':1",14837
False,Spoken L1 Language,0,0,0,,273,19491,dlm,dalm1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/dlm"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dalmatian_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35527"", ""label"": null}], ""meds"": [[""311966"", ""grammar"", 1906, 286, ""Bartoli, Matteo Giulio 1906""], [""555820"", ""grammar_sketch"", 1886, 74, ""Ive, Antonio 1886""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]]}",42.7095,language,18.0238,Eurasia,,Dalmatian,'Dalmatian [dalm1243][dlm]-l-':1,21223
False,Spoken L1 Language,0,0,0,,273,25395,idb,dama1278,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://apics-online.info/contributions/39"", ""label"": ""Diu Indo-Portuguese""}, {""url"": ""https://en.wikipedia.org/wiki/Daman_and_Diu_Portuguese_Creole"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5211943"", ""label"": null}], ""meds"": [[""175370"", ""long_grammar"", 2009, 347, ""Hugo C. Cardoso 2009""], [""312654"", ""grammar_sketch"", 1906, 61, ""Dalgado, Sebasti\u00e3o Rodolfo 1906""], [""303212"", ""grammar_sketch"", 1903, 54, ""Dalgado, Sebasti\u00e3o Rodolfo 1903""], [""304275"", ""grammar_sketch"", 1900, 22, ""Dalgado, Sebasti\u00e3o Rodolfo 1900-1901""], [""151728"", ""phonology_or_text"", 1883, 16, ""Hugo Schuchardt 1883""], [""314241"", ""wordlist_or_less"", 1818, 0, ""Callaway, John 1818""], [""174555"", ""wordlist_or_less"", 1817, 0, ""Bertolacci, A. 1817""]]}",20.396759,language,72.84146,Eurasia,,Daman-Diu Portuguese,'Daman-Diu Portuguese [dama1278][idb]-l-':1,25624
False,Spoken L1 Language,0,0,0,,273,9411,dml,dame1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4093"", ""label"": ""Dameli""}, {""url"": ""https://www.wikidata.org/entity/Q32288"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dameli_language"", ""label"": null}], ""meds"": [[""317678"", ""grammar"", 2013, 242, ""Emil Perder 2013""], [""305687"", ""grammar_sketch"", 1942, 84, ""Georg Morgenstierne 1942""]]}",35.299,language,71.6806,Eurasia,,Dameli,'Dameli [dame1241][dml]-l-':1,12364
False,Spoken L1 Language,1,0,0,,351,7217,NOCODE_Damu,damu1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56440"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Adi_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_boj"", ""label"": ""Bori""}, {""url"": ""https://wals.info/languoid/lect/wals_code_boq"", ""label"": ""Bokar""}, {""url"": ""https://wals.info/languoid/lect/wals_code_gal"", ""label"": ""Galo""}, {""url"": ""https://wals.info/languoid/lect/wals_code_mil"", ""label"": ""Milang""}], ""meds"": [[""325880"", ""phonology_or_text"", 1985, 23, ""Jueya Ouyang 1985""]]}",29.483,language,95.5,Eurasia,,Damu,('Pangi [pang1285]':1)'Damu [damu1236]-l-':1,9957
False,Spoken L1 Language,0,0,0,,333,3118,dnu,dana1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1244"", ""label"": ""Danau""}, {""url"": ""https://www.wikidata.org/entity/Q5013745"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Danau_language"", ""label"": null}], ""meds"": [[""406454"", ""grammar_sketch"", 2015, 41, ""Aung Si 2015""], [""120746"", ""phonology_or_text"", 1964, 0, ""Luce, Gordon H. 1964""], [""14371"", ""wordlist_or_less"", 1900, 3, ""George J. Scott and J. P. Hardiman 1900""]]}",20.4957,language,96.998,Eurasia,,Danau,'Danau [dana1252][dnu]-l-':1,4779
False,Spoken L1 Language,2,0,0,,280,12467,daq,dand1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12952805"", ""label"": null}], ""meds"": [[""423439"", ""long_grammar"", 1979, 310, ""Keshinath M. Pandey 1979""], [""49805"", ""grammar_sketch"", 1942, 72, ""A. N. Mitchell 1942""]]}",18.7475,language,81.3598,Eurasia,,Dandami Maria,"('Geedam [geed1237]':1,'Sukma [sukm1237]':1)'Dandami Maria [dand1238][daq]-l-':1",15123
False,Spoken L1 Language,7,0,0,,273,15054,thl,dang1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q22083815"", ""label"": null}], ""meds"": [[""569225"", ""phonology_or_text"", 2008, 18, ""Edward D. Boehm 2008""], [""100086"", ""phonology_or_text"", 1998, 263, ""Boehm, Edward Daniel 1998""], [""59751"", ""wordlist_or_less"", 1903, 5, ""George A. Grierson 1903""]]}",27.8834,language,81.7761,Eurasia,,Dangaura Tharu,"('Banke [bank1239]':1,'Bardiya [bard1252]':1,'Dang [dang1261]':1,'Deokhuri [deok1238]':1,'Kailali [kail1251]':1,'Kanchanpur [kanc1244]':1,'Surkhet [surk1238]':1)'Dangaura Tharu [dang1260][thl]-l-':1",17593
False,Sign Language,0,0,0,,249,4526,dsl,dani1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/7353"", ""label"": ""Danish Sign Language""}, {""url"": ""https://www.wikidata.org/entity/Q2605298"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Danish_Sign_Language"", ""label"": null}], ""meds"": [[""318943"", ""grammar_sketch"", 1981, 181, ""Engberg-Pedersen, Elisabeth and Hansen, Britta and Ruth Kj\u00e6r S\u00f8rensen 1981""], [""470715"", ""grammar_sketch"", 1910, 63, ""Johannes J\u00f8rgensen 1910""]]}",55.8257,language,12.3187,Eurasia,,Danish Sign Language,'Danish Sign Language [dani1246][dsl]-l-':1,6667
False,Spoken L1 Language,8,0,0,,273,9394,dan,dani1285,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/da"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Danish_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/dani1285"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_dsh"", ""label"": ""Danish""}, {""url"": ""https://www.wikidata.org/entity/Q9035"", ""label"": null}], ""meds"": [[""126630"", ""long_grammar"", 1995, 637, ""Allan, Robin and Holmes, Philip and Lundsk\u00e6r-Nielsen, Tom 1995""], [""551545"", ""long_grammar"", 1668, 542, ""Erik Eriksen Pontoppidan 1668""]]}",54.8655,language,9.36284,Eurasia,,Danish,"('Eastern Funen [east2842]':1,'Eastern Zealand [east2841]':1,'Old Danish [oldd1239]':1,'Southern Funen Islands [sout3312]':1,'Southern Islands Danish [sout3311]':1,'Southern Zealand [sout3310]':1,'Western Funen [west2930]':1,'Western Zealand [west2929]':1)'Danish [dani1285][dan]-l-':1",12327
False,Spoken L1 Language,0,0,0,,351,9971,NOCODE_Daohua,daoh1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Daohua"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Dao, a high-contact Mandarinic language unintelligible to Mandarin,\nWutunhua and Tangwang speakers (**hh:g:Acuo:Dao**), is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24.""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q17002129"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dao_language_(China)"", ""label"": null}], ""meds"": [[""316430"", ""long_grammar"", 2004, 346, ""Acuo, Yeshes Vodgsal 2004""]]}",30.0325,language,101.007222,Eurasia,,Daohua,'Daohua [daoh1239]-l-':1,12890
False,Spoken L1 Language,0,0,0,,273,12411,dry,dara1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4108"", ""label"": ""Darai""}, {""url"": ""https://www.wikidata.org/entity/Q46995026"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_dar"", ""label"": ""Darai""}], ""meds"": [[""579831"", ""grammar"", 2011, 229, ""Dubi Nanda Dhakal 2011""], [""54707"", ""grammar_sketch"", 2003, 201, ""Paudyal, Netra Prasad 2003""], [""121273"", ""phonology_or_text"", 1975, 163, ""Kotapish, Sharon and Kotapish, Carl 1975""], [""44131"", ""phonology_or_text"", 1973, 12, ""Kotapish, Sharon 1973""], [""146631"", ""wordlist_or_less"", 1857, 2, ""Hodgson, Brian Houghton 1857""]]}",27.8623,language,84.1357,Eurasia,,Darai,'Darai [dara1250][dry]-l-':1,15052
False,Spoken L1 Language,15,0,0,,205,2573,dar,darg1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/dar"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dargwa_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_drg"", ""label"": ""Dargwa""}, {""url"": ""https://www.wikidata.org/entity/Q32332"", ""label"": null}], ""meds"": [[""39570"", ""long_grammar"", 1993, 656, ""Abdullaev, Zapir Gasanbekovi\u010d 1993""], [""121702"", ""long_grammar"", 1971, 480, ""Z. G. Abdullaev 1971""], [""305511"", ""grammar"", 1892, 259, ""Uslar, Petr K. 1892""]]}",42.4257,language,47.4388,Eurasia,,North-Central Dargwa,"('Megeb [mege1234]':1,('Cudaxar [cuda1238]':1,'Gapshin-Butrin [gaps1234]':1,'Kadarskij [kada1294]':1,('Dejbuk [dejb1238]':1,'Xarbuk [xarb1238]':1)'Muirin [muir1238]':1,(('Akusha [akus1238]':1,'Uraxa [urax1238]':1)'Aqusha-Uraxi [aqus1234]':1,'Mugin [mugi1235]':1,'Murego-Gubden [mure1236]':1,'Upper Mulebki [uppe1462]':1)'Nuclear North Dargwa [nucl1774]':1)'North Dargwa [nort3280]':1)'North-Central Dargwa [darg1241][dar]-l-':1",4280
False,Spoken L1 Language,2,0,0,,273,19806,prs,dari1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/prs"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dari"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_dri"", ""label"": ""Dari""}, {""url"": ""https://www.wikidata.org/entity/Q178440"", ""label"": null}], ""meds"": [[""141812"", ""long_grammar"", 1919, 479, ""Phillott, Douglas Craven 1919""], [""61982"", ""wordlist_or_less"", 1846, 159, ""Daumer, Georg F. 1846""]]}",31.0405,language,67.3593,Eurasia,,Dari,"('Nuclear Dari [nucl1275]':1,'Parsiwan [pars1250]':1)'Dari [dari1249][prs]-l-':1",21542
False,Spoken L1 Language,0,0,0,,351,7155,dln,darl1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/dln"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Darlong_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5224029"", ""label"": null}], ""meds"": [[""107076"", ""wordlist_or_less"", 1996, 35, ""Matisoff, James A. 1996""], [""314582"", ""wordlist_or_less"", 1995, 256, ""Letthuama Darlong 1995""]]}",23.992,language,91.3339,Eurasia,,Darlong,'Darlong [darl1242][dln]-l-':1,9828
False,Spoken L1 Language,0,0,0,,351,12681,drd,darm1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4104"", ""label"": ""Darma""}, {""url"": ""https://www.wikidata.org/entity/Q5224058"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Darmiya_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/darm1243"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_drm"", ""label"": ""Darma""}], ""meds"": [[""132955"", ""long_grammar"", 2007, 629, ""Willis, Christina M. 2007""], [""182652"", ""grammar_sketch"", 1989, 79, ""D. D. Sharma 1989""], [""78648"", ""wordlist_or_less"", 1909, 4, ""George A. Grierson 1909""]]}",29.8629,language,80.5439,Eurasia,,Darma,'Darma [darm1243][drd]-l-':1,15294
False,Spoken L1 Language,8,0,0,,2,431,dta,daur1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3181"", ""label"": ""Dagur""}, {""url"": ""https://www.wikidata.org/entity/Q32430"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dagur_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/daur1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_dgr"", ""label"": ""Dagur""}], ""meds"": [[""115317"", ""long_grammar"", 1997, 342, ""Martin, Samual Elmo 1997""], [""143444"", ""long_grammar"", 1961, 336, ""Samuel E. Martin 1961""], [""76977"", ""grammar"", 1930, 182, ""N. N. Poppe 1930""], [""309824"", ""grammar_sketch"", 1894, 40, ""Aleksej Osipovi\u010d Ivanovskij 1894""]]}",48.0,language,124.0,Eurasia,,Dagur,"('Haila''er Dagur [hail1246]':1,'Ili Dagur [ilid1234]':1,'Middle Amur Dagur [midd1365]':1,('Buteha [bute1242]':1,'Morin Daba Dagur [mori1279]':1,'Nenjiang Dagur [nenj1234]':1,'Tsitsikar [qiqi1238]':1)'Nonni basin Dagur [nonn1234]':1)'Dagur [daur1238][dta]-l-':1",1906
True,Bookkeeping,0,0,0,,342,342,dgu,dega1238,"{""iso_retirement"": {""code"": ""dgu"", ""name"": ""Degaru"", ""change_request"": ""2019-029"", ""effective"": ""2020-01-23"", ""reason"": ""non-existent"", ""change_to"": [], ""remedy"": null, ""comment"": null}, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q13548133"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dhekaru"", ""label"": null}], ""meds"": [[""311722"", ""wordlist_or_less"", 1953, 207, ""Asok Mitra 1953""]]}",25.0461,language,86.7694,Eurasia,,Degaru,'Degaru [dega1238][dgu]-l-':1,1503
False,Spoken L1 Language,0,0,0,,273,19806,deh,dehw1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q5704314"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Dehwari_language"", ""label"": null}], ""meds"": [[""129916"", ""wordlist_or_less"", 1921, 13, ""George A. Grierson 1921""]]}",29.5205,language,66.5977,Eurasia,,Dehwari,'Dehwari [dehw1238][deh]-l-':1,21543
